gvkey,tic,fyear,cluster,pca_1,pca_2,ROA,ROE,RD_Sales,Debt_Assets,Market_Book,WC_TA,RE_TA,ROA_vol,ROE_vol
28742,BWA,2002,0,-0.3896354185815635,0.09121523221559862,-0.04439226210443922,-0.12135724475239454,0.03994727399216433,0.6287971970628797,1.3655630731607908,0.042975884304297586,0.10484923031048492,0.04265359153498699,0.11315488558643498
28742,BWA,2003,0,-0.014224454854890893,0.08416190432637667,0.0575537200960874,0.13876547127895905,0.03851166427733611,0.5795847181545953,1.8614293081561408,0.11658823916548751,0.16627727138109183,0.051951555621542855,0.13340777996016362
28742,BWA,2004,0,0.01409924947672974,0.056401351888041865,0.061857130713213006,0.14228914092034936,0.03491901398462542,0.5589810433254938,1.9898700951636032,0.11631860814371936,0.20872177042305404,0.0601393328084727,0.15120938039771822
28742,BWA,2005,0,0.05796692720050844,-0.22745746382167709,0.05859050227417225,0.14572436443255077,0.03749592435604825,0.5646549616080598,2.1068205814377814,0.01139531471609527,0.19956472832200323,0.0022459267420202053,0.0036834013449837076
28742,BWA,2006,0,0.1075661621865993,0.035944745066236634,0.046160558464223386,0.11282926309054067,0.040934269638417585,0.5555191972076788,1.8156344779780313,0.08784904013961606,0.21897905759162303,0.008282076479210821,0.01808209452574176
28742,BWA,2007,0,0.23186139960934765,0.07684295991566858,0.05818291822123626,0.12429451553142908,0.03956010959726757,0.5081173742059091,2.4220433846021283,0.10011092064132297,0.2869819501865484,0.007061713224680115,0.016697196020885915
28742,BWA,2008,0,-0.2197641826103546,0.002724492236571641,-0.007665805340223945,-0.017746759720837488,0.03970440167936321,0.5612618432385874,1.2538043868394817,0.012532299741602068,0.2400086132644272,0.035066291908349256,0.07890635126745822
28742,BWA,2009,0,-0.023894813772206355,0.19158875275018727,0.0056116722783389455,0.012355283027501943,0.03917411277702054,0.5380346676642973,1.7761215393767444,0.10508375940474707,0.2510495905557634,0.034823559330271515,0.07484678642230998
28742,BWA,2010,0,0.11289559013999306,-0.04607066982246344,0.06793879387938793,0.16709466040910298,0.0327271440701953,0.5841944194419442,3.59832896484548,0.12018001800180018,0.2711971197119712,0.040367100717749356,0.09917724746274688
28742,BWA,2011,0,0.028127082907568567,-0.24495921814882943,0.09232034370489713,0.230369780979103,0.034253025426230196,0.588326116873091,2.8965544620796515,0.03900245023998926,0.32885241499681134,0.044716745110239105,0.11215936363992847
28742,BWA,2012,0,0.33590356592614623,0.08182104004660325,0.07825584301962255,0.16249270096671642,0.03701692838846196,0.5084833145856767,2.6851807889443973,0.13587364079490064,0.38899825021872264,0.012238679492915657,0.037930236190637595
