gvkey,Data Date,fyear,Industry Format,Level of Consolidation - Company Annual Descriptor,Population Source,Data Format,tic,ISO Currency Code,act,at,capx,ceq,ebit,lct,lt,ni,re,sale,xrd,xsga,Active/Inactive Status Marker,mkvalt,GIC Sectors,wcap,ROA,ROE,RD_Sales,Debt_Assets,Market_Book,WC_TA,RE_TA,ROA_vol,ROE_vol,cluster,pca_1,pca_2
19951,2014-11-30,2014,INDL,C,D,STD,MCET,USD,0.126,0.126,0.0,-0.606,-0.722,1.181,1.643,-0.38,-46.134,0.049,0.324,,A,2.2764,35,-1.0550000000000002,-3.015873015873016,0.6270627062706271,6.612244897959184,4.817258883248731,-3.7564356435643567,-2.848128342245989,-64.95431472081218,2.024969269079758,0.4489610663405119,1,-8.532509614651255,0.23231958002791905
20904,2014-09-30,2014,INDL,C,D,STD,HOLX,USD,1565.8,8414.7,44.3,2063.0,378.4,619.6,6351.7,17.3,-3598.0,2530.7,208.3,758.0,A,6763.0588,35,946.1999999999999,0.0020559259391303313,0.00838584585555017,0.08230924250207454,0.7548338027499494,3.2782640814348034,0.11244607650896643,-0.42758505947924463,0.073935019818409,0.344412046396731,0,0.5208189944928554,0.4870230960638323
20904,2015-09-30,2015,INDL,C,D,STD,HOLX,USD,1266.4,7670.1,48.1,2079.2,483.6,944.0,5590.9,131.6,-3483.5,2705.0,214.9,815.3,A,11054.0294,35,322.4000000000001,0.01715753380008083,0.0632935744517122,0.07944547134935305,0.7289213960704554,5.316482012312428,0.04203335028226491,-0.4541661777551792,0.08112930696041071,0.3704790584110676,0,0.5306381341282007,0.3812961521289436
20904,2016-09-30,2016,INDL,C,D,STD,HOLX,USD,1326.6,7317.0,47.3,2142.7,566.0,901.9,5174.3,330.8,-3170.5,2832.7,232.1,907.6,A,10784.1006,35,424.69999999999993,0.045209785431187643,0.15438465487469083,0.0819359621562467,0.7071614049473828,5.032949362953284,0.05804291376247095,-0.43330599972666395,0.021898413072720856,0.07374290454819246,0,0.608693302599344,0.48105422261309694
20904,2017-09-30,2017,INDL,C,D,STD,HOLX,USD,1478.6,7979.6,57.8,2784.7,602.1,1865.5,5194.9,755.5,-2398.9,3058.8,232.8,997.0,A,10100.5002,35,-386.9000000000001,0.0946789312747506,0.27130391065464865,0.07610827775598274,0.6510226076495061,3.6271412360397894,-0.048486139656123126,-0.3006291042157502,0.039250673621591854,0.10427207781570254,0,0.5525184881577032,0.6575668378374396
21118,2014-12-31,2014,INDL,C,D,STD,AXDX,USD,67.098,69.801,1.933,65.991,-31.514,2.783,3.81,-30.933,-65.41,0.122,20.053,30.748,A,856.6416,35,64.315,-0.44315984011690374,-0.4687457380551893,87.78898007033997,0.0761681751679132,12.981188343865073,0.8749510507766611,-0.937092591796679,0.06874854046106339,0.06126304980875839,0,0.7435152814577646,-1.7545422096443393
21118,2015-12-31,2015,INDL,C,D,STD,AXDX,USD,134.151,139.324,3.656,133.018,-45.549,5.306,6.306,-45.498,-110.927,0.147,26.022,,A,1100.0946,35,128.845,-0.32656254485946423,-0.3420439339036822,87.78898007033997,0.0761681751679132,8.270268685441067,0.8749510507766611,-0.7961801268984525,0.06133020302327941,0.0669120012769963,0,0.7104965309287149,-1.3359003475788285
21118,2016-12-31,2016,INDL,C,D,STD,AXDX,USD,78.448,82.852,2.409,77.816,-66.501,4.036,5.036,-66.374,-177.493,0.246,28.196,,A,1068.957,35,74.41199999999999,-0.8011152416356876,-0.8529608306774955,87.78898007033997,0.0761681751679132,13.736982111647992,0.8749510507766611,-2.142289866267561,0.24729444688313376,0.266054712413004,0,0.4150594857198907,-2.1378565918961923
21118,2017-12-31,2017,INDL,C,D,STD,AXDX,USD,120.488,125.512,2.966,118.704,-64.184,6.787,6.808,-64.028,-241.972,4.177,22.301,,A,1458.6588,35,113.701,-0.5101344891325132,-0.5393921013613695,5.338999281781183,0.0761681751679132,12.288202587949858,0.8749510507766611,-1.9278794059532156,0.23929365469686234,0.2576521306635559,0,1.03431637427639,-0.8274058983109216
21136,2014-12-31,2014,INDL,C,D,STD,ABMC,USD,3.016,4.078,0.051,0.97,-0.217,2.703,3.108,-0.49,-19.622,7.285,0.228,3.279,A,3.0742,35,0.31300000000000017,-0.12015693967631191,-0.5051546391752577,0.03129718599862732,0.7621383030897498,3.169278350515464,0.07675331044629724,-4.811672388425698,0.05707494784698986,0.16000493358635076,0,0.3445023697295059,0.21920496313020382
21136,2015-12-31,2015,INDL,C,D,STD,ABMC,USD,2.616,3.797,0.013,0.961,-0.226,1.729,2.836,-0.333,-19.955,6.317,0.148,3.081,A,3.4103,35,0.887,-0.08770081643402687,-0.34651404786680545,0.023428842805129014,0.7469054516723729,3.5486992715920915,0.23360547800895443,-5.255464840663681,0.03553227500555866,0.12312346613626338,0,0.4592092866568752,0.24303396140150063
21136,2016-12-31,2016,INDL,C,D,STD,ABMC,USD,2.386,3.371,0.0,1.025,-0.257,1.593,2.346,-0.345,-20.3,5.609,0.184,2.747,A,3.0285,35,0.7930000000000001,-0.10234351824384455,-0.33658536585365856,0.03280442146550187,0.695935924058143,2.954634146341464,0.23524176802135868,-6.021951943043607,0.016253854083161944,0.09458771576812174,0,0.4532963177526358,0.2821861523358196
21136,2017-12-31,2017,INDL,C,D,STD,ABMC,USD,1.954,2.891,0.044,0.623,-0.311,1.477,2.268,-0.545,-20.845,4.914,0.117,2.308,A,2.9783,35,0.47699999999999987,-0.18851608439986164,-0.8747993579454254,0.02380952380952381,0.784503631961259,4.780577849117175,0.16499481148391557,-7.21030785195434,0.05447298738706407,0.30791185125366055,0,0.3275028460573107,-0.12600434316517015
21777,2014-12-31,2014,INDL,C,D,STD,MMSI,USD,192.34,747.165,34.181,435.259,40.696,75.43,311.906,22.974,247.55,509.689,36.632,180.684,A,755.8306,35,116.91,0.030748228302985285,0.05278236636117806,0.07187127836778898,0.4174526376369343,1.7365076885256823,0.15647146212683946,0.33131905268581907,0.004789153114763261,0.008843476913894033,0,0.7747453060483234,0.6410870581496801
21777,2015-12-31,2015,INDL,C,D,STD,MMSI,USD,204.003,778.728,50.959,466.103,41.728,87.91,312.625,23.802,268.277,542.149,41.81,190.49,A,822.9235,35,116.09299999999999,0.03056522945110488,0.051065966106203994,0.07711902078579874,0.4014559640850207,1.7655400201243072,0.14908029504525327,0.3445066826928016,0.004789153114763261,0.008843476913894033,0,0.7789832709869284,0.6388185922716694
21777,2016-12-31,2016,INDL,C,D,STD,MMSI,USD,243.423,942.803,32.837,498.189,43.907,88.331,444.614,20.121,292.003,603.838,45.69,219.941,A,1183.0925,35,155.09199999999998,0.021341680075264928,0.04038828637324388,0.07566598988470417,0.47158738357854185,2.3747864766183113,0.16450096149460702,0.30971793683303933,0.005378824239998554,0.008843476913894033,0,0.7617422806773932,0.5897157598192591
21777,2017-12-31,2017,INDL,C,D,STD,MMSI,USD,316.121,1111.811,38.623,676.334,68.38,115.62,435.477,27.523,322.942,727.852,63.539,255.162,A,2170.7136,35,200.50099999999998,0.024755106758252977,0.04069439064131036,0.08729659326346566,0.3916825791433976,3.20952901968554,0.18033730553124586,0.29046483619967783,0.004789153114763261,0.008843476913894033,0,0.8272872889505376,0.523671019206218
22144,2014-12-31,2014,INDL,C,D,STD,MICRD,USD,6.78,15.103,1.515,7.245,0.954,5.471,7.858,0.659,-0.996,24.07,0.409,3.684,A,21.3906,35,1.3090000000000002,0.04363371515592929,0.09095928226363009,0.016992106356460323,0.5202939813282129,2.952463768115942,0.08667152221412966,-0.0659471628153347,0.20544494993249138,0.39797457057479574,0,0.539918561290993,0.5144648563166078
22144,2015-12-31,2015,INDL,C,D,STD,MICRD,USD,5.803,13.382,1.183,6.883,-0.358,3.294,6.499,-0.429,-1.469,21.495,0.241,3.52,A,15.355,35,2.509,-0.03205798834254969,-0.062327473485398806,0.011211909746452663,0.485652368853684,2.2308586372221417,0.1874906590943058,-0.10977432371842774,0.13371976763728494,0.33892721601595976,0,0.6239563796163373,0.4771947667271015
22144,2016-12-31,2016,INDL,C,D,STD,MICRD,USD,6.331,13.647,1.354,6.287,-0.502,4.801,7.36,-0.712,-2.181,19.638,0.097,3.401,A,10.7198,35,1.5300000000000002,-0.0521726386751667,-0.11324956258947033,0.0049394031978816574,0.5393126694511614,1.705073962144107,0.11211255220927678,-0.15981534403165532,0.05051846291359587,0.10629451299967052,0,0.6054680932732086,0.5427660078548616
22144,2017-12-31,2017,INDL,C,D,STD,MICRD,USD,7.426,13.925,0.925,5.068,-0.925,4.878,8.857,-1.355,-3.536,20.103,0.111,3.218,A,9.9365,35,2.548,-0.09730700179533212,-0.2673638516179953,0.005521563945679749,0.6360502692998203,1.9606353591160224,0.1829802513464991,-0.25393177737881506,0.033414427145640024,0.10675844197628556,0,0.6032079857583684,0.4392148147691365
22260,2015-12-31,2015,INDL,C,D,STD,HCA,USD,9232.0,32744.0,2375.0,-7599.0,5965.0,5516.0,38790.0,2129.0,-7603.0,39678.0,0.0,327.0,A,26966.7186,35,3716.0,0.0650195455655998,-0.28016844321621265,0.0,1.1846445150256535,-3.5487193841294906,0.11348644026386513,-0.23219521133642804,0.005535904822907656,0.046050202246183024,0,0.30492781196516944,0.9188123705146682
22260,2016-12-31,2016,INDL,C,D,STD,HCA,USD,9086.0,33758.0,2760.0,-7302.0,6198.0,5834.0,39391.0,2890.0,-7306.0,41490.0,0.0,373.0,A,27427.0747,35,3252.0,0.08560933704603353,-0.3957819775403999,0.0,1.1668641507198294,-3.756104450835388,0.09633272113276853,-0.21642277386101072,0.013533813016121844,0.0818854495915665,0,0.3124995705393955,0.8838746306559023
22260,2017-12-31,2017,INDL,C,D,STD,HCA,USD,9977.0,36593.0,3015.0,-6806.0,6057.0,6158.0,41588.0,2216.0,-6810.0,43614.0,0.0,373.0,A,30752.0813,35,3819.0,0.06055803022435985,-0.32559506317954745,0.0,1.1365015166835186,-4.518378092859242,0.10436422266553712,-0.18610116688984232,0.013362962532197554,0.05824698857411847,0,0.29870926417907456,0.9617332144585528
22817,2014-09-30,2014,INDL,C,D,STD,VERU,USD,13.073,31.673,0.097,28.065,3.924,3.378,3.608,2.433,-32.924,24.491,0.006,9.198,A,100.4248,35,9.695,0.07681621570422757,0.08669160876536611,0.00024498795475889104,0.11391405929340448,3.5782932478175664,0.3060966754017618,-1.0394973636851577,0.22350621383406616,0.27827144479037313,0,0.850539273919142,0.4013837603355483
22817,2015-09-30,2015,INDL,C,D,STD,VERU,USD,21.586,37.472,0.135,33.133,6.618,4.225,4.339,4.346,-28.578,32.605,0.22,12.352,A,45.8342,35,17.360999999999997,0.1159799316823228,0.1311683216128935,0.006747431375555897,0.11579312553373186,1.3833398726345336,0.46330593509820656,-0.7626494449188728,0.1808622339538053,0.2020357361316963,0,0.9574701161567688,0.5715304842969013
22817,2016-09-30,2016,INDL,C,D,STD,VERU,USD,18.315,38.624,0.007,33.934,4.502,3.346,4.69,0.345,-28.233,22.127,0.099,8.848,A,35.4898,35,14.969000000000001,0.008932270091135045,0.010166794365533093,0.004474171826275591,0.12142709196354598,1.0458478222431782,0.38755695940347973,-0.7309703811101905,0.05416214633449518,0.061204023289382674,0,0.9536048845100052,0.573940867902471
22817,2017-09-30,2017,INDL,C,D,STD,VERU,USD,10.298,55.306,0.133,48.453,-7.557,5.488,6.853,-6.612,-34.845,13.656,3.504,14.43,A,141.0012,35,4.81,-0.11955303222073556,-0.13646213856727138,0.2565905096660808,0.12391060644414711,2.9100612965141477,0.08697067225979098,-0.6300401403102738,0.11792897003936562,0.13401957368574507,0,0.7086913374824534,0.3845679880846891
23291,2014-12-31,2014,INDL,C,D,STD,BIOLQ,USD,54.798,59.403,0.198,42.056,-17.941,16.151,17.347,-18.926,-143.233,47.656,4.577,35.806,A,152.8425,35,38.647000000000006,-0.31860343753682474,-0.45001902225603957,0.09604247104247104,0.292022288436611,3.634261460909264,0.6505900375401917,-2.4112081881386462,0.14585581561765398,0.5847790371829442,0,0.7927270889041451,-0.014887830696732267
23291,2015-12-31,2015,INDL,C,D,STD,BIOLQ,USD,34.8,42.251,1.803,24.925,-20.646,15.106,17.326,-20.278,-163.755,48.475,7.283,36.235,A,48.9756,35,19.693999999999996,-0.47994130316442213,-0.8135606820461383,0.1502423929860753,0.41007313436368376,1.9649187562688064,0.46611914510899144,-3.8757662540531586,0.08242813408119708,0.45478656015804564,0,0.538633455438409,-0.043590040736702744
23291,2016-12-31,2016,INDL,C,D,STD,BIOLQ,USD,33.987,41.941,1.414,22.065,-14.962,18.014,19.876,-15.371,-179.201,51.81,7.799,35.27,A,94.5924,35,15.973000000000003,-0.36649102310388404,-0.6966236120552912,0.1505307855626327,0.47390381726711334,4.286988443235893,0.38084451968241106,-4.27269259197444,0.08285941284541909,0.1855849493049123,0,0.5574339091500039,-0.08979480090670622
23291,2017-12-31,2017,INDL,C,D,STD,BIOLQ,USD,36.05,42.984,0.747,29.26,-17.533,13.37,13.724,-16.851,-195.752,46.926,6.229,32.659,A,43.6378,35,22.68,-0.3920295924064768,-0.5759056732740943,0.13274091122192389,0.3192815931509399,1.4913807245386193,0.5276381909547738,-4.554066629443514,0.05951421882797769,0.11883251678732926,0,0.645667155721025,0.1237716782361275
23714,2014-12-31,2014,INDL,C,D,STD,CYH,USD,5566.0,27421.0,853.0,4003.0,1676.0,3589.0,22807.0,92.0,1914.0,18639.0,0.0,281.0,A,6293.8659,35,1977.0,0.0033550928120783343,0.022982762927804146,0.0,0.8317348017942453,1.5722872595553334,0.0720980270595529,0.06980051785128187,0.006374042380634155,0.03802021562172422,0,0.5041839182921172,0.6716126908233325
23714,2015-12-31,2015,INDL,C,D,STD,CYH,USD,5166.0,26861.0,953.0,4019.0,1425.0,3072.0,22185.0,158.0,2062.0,19437.0,0.0,266.0,A,2991.4432,35,2094.0,0.0058821339488477715,0.039313262005474,0.0,0.825918618070809,0.7443252550385668,0.07795688917017236,0.0767655709020513,0.004789153114763261,0.011851854971899835,0,0.49589816227137645,0.7385325348322311
23714,2016-12-31,2016,INDL,C,D,STD,CYH,USD,4666.0,21944.0,744.0,1615.0,1080.0,2887.0,19662.0,-1721.0,-361.0,18438.0,0.0,197.0,A,636.5724,35,1779.0,-0.07842690484870579,-1.0656346749226007,0.0,0.8960080204156033,0.3941624767801858,0.08106999635435655,-0.01645096609551586,0.047962998066674305,0.6332804216292751,0,0.4372345298638808,0.1901598957536391
23714,2017-12-31,2017,INDL,C,D,STD,CYH,USD,4068.0,17450.0,564.0,-767.0,216.0,2356.0,17615.0,-2459.0,-2782.0,15353.0,0.0,189.0,A,488.4133,35,1712.0,-0.14091690544412608,3.2059973924380705,0.0,1.0094555873925501,-0.636783963494133,0.09810888252148997,-0.1594269340974212,0.07366927464925355,2.217191874276982,0,-0.08230372613360537,2.063958232423102
23790,2016-11-30,2016,INDL,C,D,STD,CCEL,USD,9.012,19.538,0.343,-15.414,2.422,13.112,34.952,-1.321,-26.756,23.128,0.053,14.776,A,28.8575,35,-4.1,-0.0676118333503941,0.08570131049695082,0.0022915946039432722,1.7889241478145153,-1.872161671207993,-0.2098474767120483,-1.3694339236359914,0.25137645673162196,0.955091519990554,0,-0.48815286046479256,0.9007024078157733
23790,2017-11-30,2017,INDL,C,D,STD,CCEL,USD,12.737,23.91,0.098,-12.503,5.007,13.94,36.413,2.315,-24.434,25.384,0.041,13.521,A,57.2582,35,-1.2029999999999994,0.09682141363446256,-0.18515556266496042,0.001615190671289001,1.522919280635717,-4.579556906342478,-0.05031367628607275,-1.0219155165202845,0.24575334681751682,0.9240563374190706,0,-0.1977680851680468,0.9647193712701931
23812,2014-12-31,2014,INDL,C,D,STD,REGN,USD,2167.461,3871.827,333.006,2542.325,838.431,654.66,1329.502,348.074,307.633,2819.557,1271.353,1776.108,A,42021.9075,35,1512.801,0.08989916130033702,0.1369116851700707,0.4509052308571879,0.3433784618992532,16.52892824481528,0.3907201948847404,0.07945422148251974,0.14329837750869673,0.24881579587852612,0,1.1547686640672257,-0.45814184979363437
23812,2015-12-31,2015,INDL,C,D,STD,REGN,USD,2915.095,5609.132,677.933,3654.837,1251.916,811.162,1954.295,636.056,861.272,4103.728,1620.577,2459.103,A,56810.8026,35,2103.933,0.11339651126056582,0.1740312905883354,0.3949036095959576,0.3484130878003941,15.544004452182136,0.37509065573782185,0.15354817822080138,0.027025172551609716,0.040279496673269126,0,1.229068342980236,-0.3169523704467406
23812,2016-12-31,2016,INDL,C,D,STD,REGN,USD,3180.188,6973.466,511.941,4449.245,1330.741,1241.495,2524.221,895.522,1735.382,4860.427,2052.295,3229.992,A,38914.4767,35,1938.6930000000002,0.12841849375905756,0.20127504778900693,0.42224582325791543,0.3619750924432699,8.746310149250041,0.2780099594663543,0.2488550170030226,0.019414446452765705,0.0323077128573386,0,1.0412948148258614,0.20026844903832508
23812,2017-12-31,2017,INDL,C,D,STD,REGN,USD,4335.03,8764.286,272.626,6144.078,2079.591,1135.483,2620.208,1198.511,2947.373,5872.227,2075.142,3395.575,A,40462.319,35,3199.5469999999996,0.13674941689488454,0.1950676732945122,0.3533824560937443,0.29896422823262503,6.585580293739761,0.36506647546645554,0.33629356686899536,0.011835134417243938,0.014278674085763656,0,1.0919050582087264,0.3342188963355372
24021,2014-03-31,2013,INDL,C,D,STD,HAE,USD,622.976,1514.178,73.648,837.888,131.228,216.928,676.29,35.148,434.757,938.509,54.2,347.513,A,1696.0162,35,406.048,0.023212594556254285,0.04194832722273144,0.057751177665850834,0.446638374088119,2.024156211808738,0.26816398072089276,0.2871241029786458,0.028069899121687177,0.026382564229585476,0,0.8097803814032092,0.5855249263614654
24021,2015-03-31,2014,INDL,C,D,STD,HAE,USD,570.277,1485.417,122.22,826.122,101.602,189.092,659.295,16.897,398.641,910.373,54.187,342.553,A,2321.0613,35,381.18500000000006,0.01137525691438835,0.020453395503327594,0.059521756466854786,0.44384506168974774,2.8095865985895547,0.2566181752329481,0.2683697574485818,0.007970590829552543,0.015457377852960679,0,0.8301524817962004,0.5257772048322239
24021,2016-03-31,2015,INDL,C,D,STD,HAE,USD,488.086,1319.128,102.405,721.565,92.511,185.551,597.563,-55.579,281.144,908.832,44.965,325.916,A,1781.6014,35,302.535,-0.04213313643558472,-0.07702563178646414,0.04947559064821662,0.4529984959761297,2.4690795701010995,0.22934468830924676,0.21312867288087284,0.03481698646781665,0.06340215003361156,0,0.7579391614456938,0.48836053627331905
24021,2017-03-31,2016,INDL,C,D,STD,HAE,USD,510.029,1238.709,76.135,739.61,84.649,211.179,499.099,-26.268,257.043,886.116,37.556,306.371,A,2119.9854,35,298.85,-0.02120594909700341,-0.035516015197198526,0.04238271287280672,0.40291868388782187,2.866355782101378,0.24125924652198377,0.207508785356367,0.026964885542609757,0.048917931212927035,0,0.811015219717965,0.48174703744962893
24021,2018-03-31,2017,INDL,C,D,STD,HAE,USD,521.177,1237.339,74.799,752.429,103.293,384.703,484.91,45.572,247.951,903.923,39.228,309.332,A,3829.4139,35,136.47400000000005,0.03683065029066408,0.060566511923384136,0.043397501778359444,0.3918974509006829,5.089402322345364,0.11029636987115096,0.20039051545291953,0.04090939919003372,0.07057678832063803,0,0.7984887433055872,0.4039650086522589
24040,2014-12-31,2014,INDL,C,D,STD,IONS,USD,836.597,955.809,7.518,257.78,-47.73,115.332,698.029,-38.984,-966.847,214.161,156.151,176.291,A,7312.6708,35,721.265,-0.04078639142339108,-0.15122973077818297,0.7291290197561648,0.7303017653108519,28.367874932112656,0.7546120616148205,-1.0115483323551044,0.039927700503224604,0.11700782319859264,0,1.4226788445050833,-1.4794493661386467
24040,2015-12-31,2015,INDL,C,D,STD,IONS,USD,837.003,956.105,7.692,200.79,-75.762,148.876,755.315,-88.278,-1108.437,283.703,160.592,197.765,A,7453.3374,35,688.1270000000001,-0.09233086324200794,-0.43965336919169284,0.5660567565376469,0.7899916850136753,34.64869033309929,0.7197190685123497,-1.1593255970840022,0.02593512972413982,0.1639744880628744,0,1.501929414963309,-2.0516471995757453
24040,2016-12-31,2016,INDL,C,D,STD,IONS,USD,797.932,912.467,7.107,99.565,-46.316,133.784,812.902,-86.556,-1211.786,346.62,157.22,205.836,A,5817.8499,35,664.148,-0.09485932093982577,-0.8693416361171095,0.4535802896543765,0.8908837251100589,34.64869033309929,0.7278597472566132,-1.32803268501765,0.03051531686404702,0.36136429230499945,0,1.4749812448057034,-2.2577171682884836
24040,2017-12-31,2017,INDL,C,D,STD,IONS,USD,1167.984,1322.024,34.764,330.872,24.534,224.741,903.305,-5.97,-1219.157,507.666,315.144,423.632,A,6286.2928,35,943.2429999999999,-0.004515803041397131,-0.018043231219323483,0.6207703490089941,0.6832742824638585,18.999168258420173,0.7134840214701095,-0.9221897635746401,0.05144548752908306,0.4256555903066788,0,1.2202852197136629,-0.7699217192271425
24197,2014-12-31,2014,INDL,C,D,STD,IDXX,USD,759.398,1384.211,60.523,117.516,299.158,820.906,1266.622,181.906,1667.228,1510.907,98.263,542.058,A,7023.9947,35,-61.507999999999925,0.13141493601770252,1.5479253888832158,0.06503576990509674,0.9150498009335283,34.64869033309929,-0.044435422056319396,0.7380438438593834,0.01547086675820694,0.7093807558440923,0,1.0153496233936063,-0.9466169773400609
24197,2015-12-31,2015,INDL,C,D,STD,IDXX,USD,821.634,1474.993,82.921,-84.125,308.124,856.761,1558.988,192.078,276.091,1601.892,99.681,582.146,A,6562.4354,35,-35.12699999999995,0.13022299088877032,-2.2832451708766714,0.06222704152339858,1.0569460329642244,-19.859902939935292,-0.023815028274710427,0.18718122730073974,0.012600302135448707,1.9614123148968228,0,0.07051320369785134,1.0575023205735032
24197,2016-12-31,2016,INDL,C,D,STD,IDXX,USD,845.584,1530.704,64.787,-108.352,352.467,934.568,1638.917,222.045,497.348,1775.423,101.122,622.969,A,10316.711,35,-88.98400000000004,0.14506070409432523,-2.0492930448907263,0.05695656753348357,1.0706949220750712,-19.859902939935292,-0.058132728470037344,0.3249145491224953,0.008244042826607774,2.1475793316936818,0,0.03399555580323761,1.1639698897019357
24197,2017-12-31,2017,INDL,C,D,STD,IDXX,USD,971.985,1713.416,74.384,-54.106,413.028,1004.567,1767.258,263.144,767.075,1969.058,109.182,684.354,A,13621.3235,35,-32.581999999999994,0.15357858220070317,-4.86349018593132,0.05544884914512422,1.031423775662186,-19.859902939935292,-0.019015814022980988,0.4476875434803924,0.011819444615656599,1.5616286094762708,0,0.32429840779128144,-0.07646084400220372
24302,2013-12-31,2013,INDL,C,D,STD,ALKS,USD,570.138,1577.588,19.054,1065.186,15.494,100.897,512.402,17.649,-471.7,432.911,128.125,244.683,A,5602.6634,35,469.24100000000004,0.011187331546639555,0.016568937256028527,0.2959615255791606,0.3248008985869568,5.259798194869254,0.2974420444374577,-0.2990007530483244,0.05394245505724904,0.08935220520179571,0,0.9040272595587442,0.31101623131091366
24302,2014-12-31,2014,INDL,C,D,STD,ALKS,USD,876.793,1921.272,33.651,1396.837,-87.144,130.582,524.435,-30.061,-515.471,618.789,272.043,471.948,A,8639.8838,35,746.211,-0.015646405089961235,-0.021520764412741072,0.4396377440452238,0.2729623915822434,6.18531997648974,0.38839425130850813,-0.2682967325813315,0.017411679162290947,0.025247329491331245,0,1.018134630382409,0.21297795724132668
24302,2015-12-31,2015,INDL,C,D,STD,ALKS,USD,754.962,1855.744,52.877,1314.275,-224.301,236.207,541.469,-227.163,-743.293,628.335,344.404,655.962,A,11962.6454,35,518.755,-0.12241074199889641,-0.17284282208822355,0.5481216230195676,0.29178000844944135,9.102087006144071,0.2795401736446407,-0.4005363886398124,0.07067191605412236,0.10018816055323335,0,0.9121365713991818,-0.0836398009195031
24302,2016-12-31,2016,INDL,C,D,STD,ALKS,USD,790.678,1726.423,43.657,1209.481,-208.665,211.993,516.942,-208.444,-951.216,745.694,387.148,761.278,A,8472.115,35,578.685,-0.12073750175941816,-0.17234169036140293,0.5191781079102152,0.2994295140877989,7.004752451671419,0.33519305523617327,-0.5509750507262704,0.06116311792751789,0.08722152637218389,0,0.9015248700371681,0.055638904349101896
24302,2017-12-31,2017,INDL,C,D,STD,ALKS,USD,808.844,1797.227,51.3,1202.808,-147.9,291.122,594.419,-157.945,-1048.157,903.374,412.889,834.467,A,8428.9126,35,517.722,-0.08788261026570376,-0.1313135596038603,0.4570521179489337,0.33074230467269855,7.007695825102593,0.28806711673038515,-0.5832079086281253,0.019469786460682495,0.02383358375961948,0,0.9064748360395425,0.10912725614461893
24344,2014-12-31,2014,INDL,C,D,STD,VRTX,USD,1546.511,2334.679,51.201,1075.006,-611.748,368.254,1238.496,-738.555,-4704.533,580.415,855.506,,A,28721.5632,35,1178.257,-0.3163411329780239,-0.6870240724237817,1.4739557041082674,0.5304780657212405,26.717584087902765,0.5046762317217913,-2.0150663110431886,0.13902232599393594,0.29267426928756685,0,1.1109676375929374,-1.6883989375467825
24344,2015-12-31,2015,INDL,C,D,STD,VRTX,USD,1407.153,2498.875,45.302,939.967,-464.673,506.349,1405.247,-556.334,-5259.96,1032.336,995.922,1372.497,A,30992.8098,35,900.8040000000001,-0.22263378520334148,-0.5918654591065431,0.9647266006416516,0.5623518583362513,32.97223179111607,0.3604838177179731,-2.104931219048572,0.06482114953180798,0.18594876323622486,0,1.242893953057269,-1.9987243996885748
24344,2016-12-31,2016,INDL,C,D,STD,VRTX,USD,1831.54,2896.787,56.563,1156.582,11.198,792.537,1558.596,-112.052,-5352.663,1702.177,1047.69,1480.519,A,18292.3347,35,1039.003,-0.03868147709859234,-0.09688201960604609,0.6155000331927879,0.5380430111016102,15.81585629034517,0.3586742829210432,-1.8477930893779901,0.14125296645092345,0.31684155071900244,0,0.9124606891490192,-0.5496379327926628
24344,2017-12-31,2017,INDL,C,D,STD,VRTX,USD,2648.963,3546.014,99.421,2028.579,557.886,807.26,1503.708,263.484,-5131.295,2488.652,1484.625,1655.647,A,37952.4946,35,1841.7030000000002,0.07430427516642629,0.12988599408748686,0.5965578955997062,0.42405585539143387,18.708906382250827,0.5193727379530932,-1.4470599946869922,0.14987575052251148,0.3690884035029068,0,1.1682800015383803,-0.6656072791698279
24468,2014-12-31,2014,INDL,C,D,STD,BIIB,USD,4672.673,14316.559,287.751,10809.01,3967.663,2219.706,3502.519,2934.784,9224.431,9703.324,1909.622,4125.764,A,79622.4104,35,2452.9669999999996,0.2049922750292162,0.2715127472358708,0.1968008076407631,0.24464810294149592,7.36630000342307,0.17133774952486835,0.6443190015142606,0.03526969434403782,0.0382170504015344,0,1.0448253206525577,0.36369169945265634
24468,2015-12-31,2015,INDL,C,D,STD,BIIB,USD,6700.3,19504.8,643.0,9372.8,5014.9,2577.7,10129.9,3547.0,11984.4,10763.8,2012.8,4125.9,A,66968.11,35,4122.6,0.1818526721627497,0.37843547285763063,0.18699715713781379,0.5193542102456831,7.144941746329806,0.21136335671219394,0.6144333702473237,0.024009871531735113,0.08254370108802038,0,0.9189229534566575,0.430457737282633
24468,2016-12-31,2016,INDL,C,D,STD,BIIB,USD,8732.2,22876.8,616.1,12140.1,5730.3,3419.9,10748.2,3702.8,14751.7,11448.8,1985.5,3921.2,A,61224.922,35,5312.300000000001,0.16185830186040007,0.3050057248292848,0.17342428900845505,0.46982969646104356,5.043197502491742,0.23221342145754656,0.6448323192054833,0.021586090065647247,0.0546903048963973,0,0.9099373524703722,0.5357864189735475
24468,2017-12-31,2017,INDL,C,D,STD,BIIB,USD,7873.3,23652.6,867.4,12612.8,5709.0,3368.2,11054.5,2539.1,15492.0,12273.9,2373.6,4170.6,A,67377.555,35,4505.1,0.10734972053812267,0.20131136623113027,0.19338596534108962,0.46736933783178175,5.341998208169478,0.19046954668831337,0.6549808477714923,0.03856088277502719,0.08899194443770819,0,0.857516853515769,0.4564252475043885
